,names,score,boolean
4594,empire engine,0.183398,False
4595,warriors and traders,0.079056,False
4596,the hills rise wild!,0.257018,False
4597,la bataille de la moscowa,0.187458,False
4598,santo domingo,0.281394,False
4599,rockband manager,0.201096,False
4600,scoundrel society,0.335254,True
4601,1914: offensive a outrance,0.269172,False
4602,mare balticum,0.355478,True
4603,balkan front,0.210934,False
4604,lawless,0.29348,True
4605,justice league: hero dice ? superman,0.195952,False
4606,blitzkrieg commander,0.253336,False
4607,word blur,0.519658,True
4608,dirtside ii,0.323384,True
4609,justice league: hero dice ? batman,0.230784,False
4610,replay baseball,0.458116,True
4611,prussia's defiant stand,0.194598,False
4612,empire express,0.354042,True
4613,pirates on the high seas,0.321752,True
4614,na grunwald: rycerze krola jagie??y,0.246748,False
4615,the world cup card game 2010,0.415676,True
4616,ausgerechnet buxtehude,0.230756,False
4617,dino race,0.23466,False
4618,san francisco,0.329616,True
4619,el club de los martes,0.15145,False
4620,kings cribbage,0.34145,True
4621,mega man pixel tactics: mega man blue,0.342082,True
4622,heir to the pharaoh,0.361134,True
4623,wettstreit der baumeister,0.230038,False
4624,forlorn: hope,0.261146,False
4625,flashpoint: golan,0.275154,False
4626,melee,0.199346,False
4627,the halls of montezuma,0.202334,False
4628,cannon,0.448812,True
4629,the walking dead board game: the best defense,0.295152,True
4630,cranium pop 5,0.468604,True
4631,campanile,0.198816,False
4632,lyssan,0.17741,False
4633,fold-it,0.243162,False
4634,iberian rails,0.419226,True
4635,empire of the rising sun,-0.010072,False
4636,career poker,0.254256,False
4637,gwent: nilfgaard and northern realms,0.121858,False
4638,monster trap,0.265668,False
4639,wings of glory: ww2 rules and accessories pack,0.181538,False
4640,centauri saga,0.20693,False
4641,tier auf tier: jetzt geht's rund!,0.239172,False
4642,gold am orinoko,0.396408,True
4643,king's pouch,0.339744,True
4644,hyle,0.296306,True
4645,tales and games: the grasshopper and the ant,0.265812,False
4646,upon a fable,0.264266,False
4647,ancient battles deluxe,0.256824,False
4648,wwe raw deal,0.38948,True
4649,richthofen's war,0.186584,False
4650,advanced space crusade,0.284738,True
4651,rrr,0.343138,True
4652,dwarven miner,0.442316,True
4653,pixel glory,0.18093,False
4654,kalimambo,0.26387,False
4655,"cannes: stars, scripts and screens",0.294296,True
4656,thingamajig,0.51328,True
4657,crown of roses,0.163434,False
4658,waterloo 200,0.260484,False
4659,wizards of the wild: deluxe edition,0.130972,False
4660,quinamid,0.371848,True
4661,pocket invaders,0.16031,False
4662,tigers in the mist,0.219856,False
4663,hardback,0.50888,True
4664,epaminondas,0.322002,True
4665,monikers: the shut up and sit down nonsense box,0.18962,False
4666,schatz der drachen,0.291486,True
4667,empires in america (second edition),0.279846,False
4668,11,0.267886,False
4669,fliegen klatschen,0.108678,False
4670,catchup,0.522378,True
4671,heroica: waldurk,0.254328,False
4672,lost legacy: binbo tantei to inbo no shiro,0.376096,True
4673,commands and colors tricorne: the american revolution,0.170396,False
4674,scharfe schoten,0.331734,True
4675,island fortress,0.194638,False
4676,shinobi clans,0.183936,False
4677,crimson skies,0.144666,False
4678,gangsters,0.237162,False
4679,pizza box baseball,0.41659,True
4680,card city,0.180032,False
4681,tonkin: the indochina war 1950-54 (second edition),0.304726,True
4682,pioneer days,0.19709,False
4683,18c2c: manifest destiny,0.424076,True
4684,tesla vs. edison: duel,0.336066,True
4685,lion rampant,0.23792,False
4686,aladdin's dragons,0.138032,False
4687,shadows in kyoto,0.18352,False
4688,aerodrome,0.296532,True
4689,zitternix,0.2585,False
4690,mint tin pirates,0.457824,True
4691,sicily: the race for messina,0.179918,False
4692,lungarno,0.183152,False
4693,the metagame,0.315822,True
4694,morocco,0.209978,False
4695,saga,0.305706,True
4696,apples to apples kids,0.336416,True
4697,gd '40,0.066956,False
4698,king's gold,0.333572,True
4699,konig salomons schatzkammer,0.416014,True
4700,los mampfos,0.289198,True
4701,hold the line:  frederick's war,0.295834,True
4702,linkee,0.293462,True
4703,long live the queen,0.175608,False
4704,fuentes de onoro 1811,0.213992,False
4705,bad medicine,0.419322,True
4706,sutakku,0.391516,True
4707,monopoly deal,0.320356,True
4708,"treasure, ready, go!",0.463836,True
4709,throneworld,0.234772,False
4710,aristeia!,0.418446,True
4711,risk: metal gear solid,0.259872,False
4712,objective: kiev,0.185408,False
4713,master builder,0.221736,False
4714,mixmo,0.107662,False
4715,bar-lev: the yom-kippur war of 1973,0.26926,False
4716,el paso,0.287656,True
4717,strada romana,0.13887,False
4718,enemy coast ahead: the doolittle raid,0.312816,True
4719,albion,0.266864,False
4720,daimyo,0.242692,False
4721,tier auf tier: das duell,0.298276,True
4722,"omerta, el poder de la mafia",0.012424,False
4723,el alamein,0.173892,False
4724,anima: shadow of omega,0.175346,False
4725,hunt for the ring,0.2966,True
4726,port royal unterwegs!,0.221016,False
4727,the curse of the black dice,0.32552,True
4728,swinging jivecat voodoo lounge,0.461218,True
4729,the seven days of 1809,0.344772,True
4730,hop hop hooray!,0.472926,True
4731,chain of command,0.18267,False
4732,apples to apples junior,0.31867,True
4733,typhoon!,0.252544,False
4734,hour of glory: stronghold kit,0.242178,False
4735,star fleet battle force,0.185882,False
4736,dungeon guilds,0.35991,True
4737,seeders from sereis: exodus,0.237962,False
4738,cat box,0.286896,True
4739,city square off,0.425334,True
4740,heroes of the world,0.262306,False
4741,south african railroads,0.386806,True
4742,snatch,0.310412,True
4743,space mission,0.29136,True
4744,new england railways,0.333436,True
4745,sicily ii,0.168878,False
4746,orc,0.19786,False
4747,la grande guerre 14-18,0.213922,False
4748,warhammer quest: shadows over hammerhal,0.283472,True
4749,train heist,0.193318,False
4750,ploy,0.235568,False
4751,push fight,0.262456,False
4752,warlock,0.30582,True
4753,arcane legions,0.314776,True
4754,barcelona: the rose of fire,0.30765,True
4755,black powder,0.17122,False
4756,panzer grenadier: 1940 ? the fall of france,0.24204,False
4757,salamanca,0.26279,False
4758,fief 2,0.214744,False
4759,wonky,0.293812,True
4760,legions of steel,0.28771,True
4761,1955: the war of espionage,0.206928,False
4762,the lord of the rings: combat hex tradeable miniatures game,0.159824,False
4763,minuscule,0.284588,True
4764,medieval,0.246944,False
4765,trotofant,0.434994,True
4766,privacy,0.245174,False
4767,snapshot,0.264432,False
4768,kinmo,0.145688,False
4769,pirates of nassau,0.188004,False
4770,narvik,0.191746,False
4771,wherewolf,0.257072,False
4772,tortuga,0.309054,True
4773,continental express,0.218092,False
4774,the sword and the flame,0.268646,False
4775,golden horn: von venedig nach konstantinopel,0.248768,False
4776,blocky mountains,0.37536,True
4777,oware,0.365188,True
4778,string railway: transport,0.394336,True
4779,the daedalus sentence,0.114042,False
4780,dig down dwarf,0.266498,False
4781,88,0.27099,False
4782,fab: golan '73,0.326828,True
4783,lutece,0.016196,False
4784,deathwatch: overkill,0.331566,True
4785,lucca citta,0.06314,False
4786,mighty empires,0.365332,True
4787,lion of ethiopia,0.168928,False
4788,starbase jeff,0.285806,True
4789,cronberg,0.172254,False
4790,manitou,0.31759,True
4791,warzone (first edition),0.367918,True
4792,cranium turbo edition,0.36105,True
4793,master of economy,0.311264,True
4794,soulfall,0.205,False
4795,waterloo: napoleon's last battle,0.21417,False
4796,mercs,0.223672,False
4797,west of africa,0.137494,False
4798,wings,0.157568,False
4799,hawken: real-time card game,0.239238,False
4800,adaptoid,0.419924,True
4801,musketeers,0.241804,False
4802,prussia's glory ii,0.196092,False
4803,achaia,0.0749,False
4804,oddball aeronauts,0.21679,False
4805,october war,0.083044,False
4806,spires,0.464812,True
4807,harpoon (1st and 3rd edition),0.064502,False
4808,streams,0.310032,True
4809,the hobbit: the desolation of smaug,0.34194,True
4810,save doctor lucky,0.22457,False
4811,dragon run,0.41175,True
4812,sector 6,0.139344,False
4813,robot master,0.22838,False
4814,circus minimus,0.169202,False
4815,dog royal,0.254054,False
4816,motorchamp,0.460604,True
4817,don't tread on me: the american revolution solitaire board game,0.357934,True
4818,incorporated,0.300224,True
4819,cranium scribblish,0.37254,True
4820,fantasy pub,0.316882,True
4821,le bois des couadsous,0.13582,False
4822,triumph and glory: battles of the napoleonic wars 1796-1809,0.167608,False
4823,battue: storm of the horse lords,0.26417,False
4824,cuisine a la card,0.13378,False
4825,captain park's imaginary polar expedition,0.329498,True
4826,battlecars,0.249938,False
4827,fifth corps,0.226556,False
4828,blocks in the west,0.327906,True
4829,flandern 1302,0.217622,False
4830,batik,0.28741,True
4831,sherlock 13,0.144124,False
4832,cranium whoonu,0.394446,True
4833,virulence: an infectious card game,0.39708,True
4834,clacks: a discworld board game,0.245036,False
4835,iron and oak,0.132308,False
4836,bethel woods,0.110428,False
4837,lemminge,0.399454,True
4838,channel a,0.507376,True
4839,profiler,0.025556,False
4840,paperclip railways,0.296666,True
4841,activity 2,0.239832,False
4842,spexxx,0.37091,True
4843,panzerblitz: hill of death,0.0153,False
4844,columba,0.191868,False
4845,supernova,0.169678,False
4846,emergence event,0.274788,False
4847,venture forth,0.313498,True
4848,hoyuk,0.11093,False
4849,shanghai trader,0.307214,True
4850,the lord of the rings: the mines of moria,0.2892,True
4851,the treasure of isla tortuga,0.082394,False
4852,bomarzo,0.162172,False
4853,byzantio,0.266726,False
4854,who? what? where?,0.478252,True
4855,dead man's hand,0.160638,False
4856,tales and games: the pied piper,0.261066,False
4857,"i ain't been shot, mum",0.330212,True
4858,the game of y,0.359718,True
4859,soldier kings,0.182904,False
4860,eve: conquests,0.30021,True
4861,pandante,0.15813,False
4862,dead of night,0.277978,False
4863,the sheep race,0.191234,False
4864,skull king: das wurfelspiel,0.127108,False
4865,deadwood studios usa,0.229048,False
4866,null and nichtig,0.230316,False
4867,second world war at sea: sopac,0.098336,False
4868,2019: the arctic,0.37762,True
4869,eve: the second genesis,0.237346,False
4870,meduris: der ruf der gotter,0.300142,True
4871,goita,0.155044,False
4872,ninja all-stars,0.161528,False
4873,gene pool,0.261738,False
4874,railroad dice 2,0.29682,True
4875,gumshoe,0.290534,True
4876,barons,0.40707,True
4877,pocket ops,0.427512,True
4878,hex hex,0.25603,False
4879,sultan,0.125578,False
4880,carpe astra,0.130378,False
4881,weapons of mass destruction,0.05164,False
4882,advanced tobruk system basic game ii: streets of stalingrad,0.316428,True
4883,master merchant,0.230512,False
4884,risk: edition napoleon,0.07785,False
4885,oceania,0.328414,True
4886,word on the street junior,0.429736,True
4887,lords of war: templars versus undead,0.091712,False
4888,world war ii: pacific theater of operations,0.167758,False
4889,babylon 5 wars,0.148974,False
4890,fantasy frontier,0.30336,True
4891,jarnac,0.213432,False
4892,untold: adventures await,0.446872,True
4893,pathogenesis,0.233634,False
4894,outburst!,0.203684,False
4895,executive decision,0.205496,False
4896,bios: megafauna (second edition),0.27254,False
4897,iwo jima: rage against the marines,0.213162,False
4898,on the edge,0.20593,False
4899,timebomb,0.183066,False
4900,seven sisters,0.508438,True
4901,caesar xl,0.37677,True
4902,careers,0.285424,True
4903,time masters,0.248018,False
4904,panzer grenadier: desert rats,0.211022,False
4905,war in the desert,0.163314,False
4906,south pacific: breaking the bismarck barrier 1942-1943,0.278744,False
4907,panzerkrieg,0.233594,False
4908,fleet commander: nimitz,0.052516,False
4909,idf (israeli defense force),0.132582,False
4910,viking raiders,0.00793,False
4911,ominoes,0.309614,True
4912,starmada: the admiralty edition,0.226676,False
4913,last call: the bartender game,0.335916,True
4914,somme 1918,0.185988,False
4915,slither,0.393384,True
4916,victory in europe,0.26028,False
4917,yomi: round 2,0.094908,False
4918,dixit jinx,0.18445,False
4919,the x-files,0.392024,True
4920,soccer tactics world,0.284018,True
4921,quoridor kid,0.317068,True
4922,katzenjammer blues,0.30684,True
4923,spookies,0.352624,True
4924,activity,0.222466,False
4925,the habit of victory,0.15226,False
4926,the penguin ultimatum,0.32842,True
4927,meridian,0.268018,False
4928,grind,0.21291,False
4929,die fiesen 7,0.317146,True
4930,jungle speed safari,0.201028,False
4931,belote,0.310544,True
4932,race to adventure: the spirit of the century exploration game,0.41642,True
4933,koalition,0.35615,True
4934,nile,0.263472,False
4935,hearts of attraction,0.383798,True
4936,trigger!,0.3203,True
4937,unspeakable words (deluxe edition),0.176646,False
4938,"lost victory: manstein at kharkov, winter 1943",0.175368,False
4939,la bataille d'albuera: espagnol,0.190986,False
4940,dungeon of fortune,0.255726,False
4941,start player: a kinda collectible card game,0.395158,True
4942,fairy land,0.263646,False
4943,ion: a compound building game,0.261414,False
4944,bellz!,0.259984,False
4945,wacht am rhein,0.290718,True
4946,hard vacuum,0.330392,True
4947,jungle rumble,0.410534,True
4948,slaughterball,0.422392,True
4949,"the last success: napoleon's march to vienna, 1809",0.2546,False
4950,stinker,0.471088,True
4951,flash duel: revised second edition,0.340512,True
4952,"boots and saddles, an assault series module",-0.113718,False
4953,bloc by bloc: the insurrection game,0.45112,True
4954,athens and sparta,0.102696,False
4955,mars attacks: the dice game,0.267538,False
4956,deutschland: finden sie minden,0.143656,False
4957,doom of the eldar,0.237912,False
4958,ogre miniatures,0.188866,False
4959,spartacus,0.234016,False
4960,what's up,0.208696,False
4961,who would win,0.432738,True
4962,excalibur,0.302204,True
4963,trickster: champions of time,0.434494,True
4964,trial of strength,0.300948,True
4965,second world war at sea: midway,0.129476,False
4966,an den ufern des nils,0.34673,True
4967,gem,0.21464,False
4968,boom town,0.36117,True
4969,order of the stick adventure game: the dungeon of dorukan,0.271222,False
4970,star wars: angriff der klonkrieger,0.134564,False
4971,invasion: america,0.111676,False
4972,mint tin mini apocalypse,0.272944,False
4973,honor of the samurai,0.174084,False
4974,dixie: gettysburg,0.181176,False
4975,tarantel tango,0.140394,False
4976,bonaparte in italy,0.238708,False
4977,zargo's lords,0.349054,True
4978,when eagles fight,0.114082,False
4979,the foreign king,0.2781,False
4980,bullfrog goldfield,0.317894,True
4981,stone garden,0.222914,False
4982,microworld,0.202126,False
4983,circus train (first edition),0.338604,True
4984,back to the future: the card game,0.258624,False
4985,a game of thrones: catan ? brotherhood of the watch,0.17716,False
4986,13 dead end drive,0.23476,False
4987,warparty,0.27954,False
4988,qwixx: das duell,0.214698,False
4989,moscow '41,0.25956,False
4990,richelieu,0.093654,False
4991,lancashire railways,0.311886,True
4992,hexemonia,0.255522,False
4993,kharkov,0.204404,False
4994,onslaught,0.319154,True
4995,1829 mainline,0.50557,True
4996,pecunia non olet,0.300976,True
